cog_name,type,count
g__Enterococcus_silix_COG_16997,accessory,1
g__Enterococcus_silix_COG_17000,accessory,1
g__Enterococcus_silix_COG_17001,accessory,1
g__Enterococcus_silix_COG_16998,accessory,1
g__Enterococcus_silix_COG_17004,accessory,1
g__Enterococcus_silix_COG_16999,accessory,1
g__Enterococcus_silix_COG_18669,accessory,1
g__Enterococcus_silix_COG_18682,accessory,1
g__Enterococcus_silix_COG_18683,accessory,1
g__Enterococcus_silix_COG_18652,accessory,1
g__Enterococcus_silix_COG_22587,accessory,1
g__Enterococcus_silix_COG_7879,accessory,1
g__Enterococcus_silix_COG_22539,accessory,1
g__Enterococcus_silix_COG_22552,accessory,1
g__Enterococcus_silix_COG_22558,accessory,1
g__Enterococcus_silix_COG_22565,accessory,1
g__Enterococcus_silix_COG_22585,accessory,1
g__Enterococcus_silix_COG_22563,accessory,1
g__Enterococcus_silix_COG_22568,accessory,1
g__Enterococcus_silix_COG_22536,accessory,1
g__Enterococcus_silix_COG_22593,accessory,1
g__Enterococcus_silix_COG_22542,accessory,1
g__Enterococcus_silix_COG_22590,accessory,1
g__Enterococcus_silix_COG_22547,accessory,1
g__Enterococcus_silix_COG_22588,accessory,1
g__Enterococcus_silix_COG_22549,accessory,1
g__Enterococcus_silix_COG_22578,accessory,1
g__Enterococcus_silix_COG_22559,accessory,1
g__Enterococcus_silix_COG_7885,accessory,1
g__Enterococcus_silix_COG_7878,accessory,1
g__Enterococcus_silix_COG_7883,accessory,1
g__Enterococcus_silix_COG_22581,accessory,1
g__Enterococcus_silix_COG_22551,accessory,1
g__Enterococcus_silix_COG_22543,accessory,1
g__Enterococcus_silix_COG_22553,accessory,1
g__Enterococcus_silix_COG_22583,accessory,1
g__Enterococcus_silix_COG_22557,accessory,1
g__Enterococcus_silix_COG_22538,accessory,1
g__Enterococcus_silix_COG_22537,accessory,1
g__Enterococcus_silix_COG_7884,accessory,1
g__Enterococcus_silix_COG_22567,accessory,1
g__Enterococcus_silix_COG_7881,accessory,1
g__Enterococcus_silix_COG_22575,accessory,1
g__Enterococcus_silix_COG_22566,accessory,1
g__Enterococcus_silix_COG_22577,accessory,1
g__Enterococcus_silix_COG_22544,accessory,1
g__Enterococcus_silix_COG_22595,accessory,1
g__Enterococcus_silix_COG_22574,accessory,1
g__Enterococcus_silix_COG_22546,accessory,1
g__Enterococcus_silix_COG_22570,accessory,1
g__Enterococcus_silix_COG_22576,accessory,1
g__Enterococcus_silix_COG_22556,accessory,1
g__Enterococcus_silix_COG_22560,accessory,1
g__Enterococcus_silix_COG_7888,accessory,1
g__Enterococcus_silix_COG_7891,accessory,1
g__Enterococcus_silix_COG_22580,accessory,1
g__Enterococcus_silix_COG_22534,accessory,1
g__Enterococcus_silix_COG_7875,accessory,1
g__Enterococcus_silix_COG_21892,accessory,1
g__Enterococcus_silix_COG_21890,accessory,1
g__Enterococcus_silix_COG_21901,accessory,1
g__Enterococcus_silix_COG_21887,accessory,1
g__Enterococcus_silix_COG_21899,accessory,1
g__Enterococcus_silix_COG_21893,accessory,1
g__Enterococcus_silix_COG_21884,accessory,1
g__Enterococcus_silix_COG_21896,accessory,1
g__Enterococcus_silix_COG_21906,accessory,1
g__Enterococcus_silix_COG_21894,accessory,1
g__Enterococcus_silix_COG_21886,accessory,1
g__Enterococcus_silix_COG_21897,accessory,1
g__Enterococcus_silix_COG_21905,accessory,1
g__Enterococcus_silix_COG_21909,accessory,1
g__Enterococcus_silix_COG_21888,accessory,1
g__Enterococcus_silix_COG_21908,accessory,1
g__Enterococcus_silix_COG_21900,accessory,1
g__Enterococcus_silix_COG_21885,accessory,1
g__Enterococcus_silix_COG_21902,accessory,1
g__Enterococcus_silix_COG_21898,accessory,1
g__Enterococcus_silix_COG_18670,accessory,1
g__Enterococcus_silix_COG_21903,accessory,1
g__Enterococcus_silix_COG_21889,accessory,1
g__Enterococcus_silix_COG_22592,accessory,1
g__Enterococcus_silix_COG_17238,accessory,1
g__Enterococcus_silix_COG_22572,accessory,1
g__Enterococcus_silix_COG_22548,accessory,1
g__Enterococcus_silix_COG_22535,accessory,1
g__Enterococcus_silix_COG_22591,accessory,1
g__Enterococcus_silix_COG_22579,accessory,1
g__Enterococcus_silix_COG_7882,accessory,1
g__Enterococcus_silix_COG_7890,accessory,1
g__Enterococcus_silix_COG_22589,accessory,1
g__Enterococcus_silix_COG_17240,accessory,1
g__Enterococcus_silix_COG_17239,accessory,1
g__Enterococcus_silix_COG_21891,accessory,1
g__Enterococcus_silix_COG_17244,accessory,1
g__Enterococcus_silix_COG_17246,accessory,1
g__Enterococcus_silix_COG_17241,accessory,1
g__Enterococcus_silix_COG_17242,accessory,1
g__Enterococcus_silix_COG_17245,accessory,1
g__Enterococcus_silix_COG_17243,accessory,1
g__Enterococcus_silix_COG_21895,accessory,1
g__Enterococcus_silix_COG_21907,accessory,1
g__Enterococcus_silix_COG_21904,accessory,1
g__Enterococcus_silix_COG_14015,accessory,1
g__Enterococcus_silix_COG_14049,accessory,1
g__Enterococcus_silix_COG_14012,accessory,1
g__Enterococcus_silix_COG_20149,accessory,1
g__Enterococcus_silix_COG_7201,accessory,1
g__Enterococcus_silix_COG_17920,accessory,1
g__Enterococcus_silix_COG_17903,accessory,1
g__Enterococcus_silix_COG_17921,accessory,1
g__Enterococcus_silix_COG_17922,accessory,1
g__Enterococcus_silix_COG_17906,accessory,1
g__Enterococcus_silix_COG_17905,accessory,1
g__Enterococcus_silix_COG_17917,accessory,1
g__Enterococcus_silix_COG_17909,accessory,1
g__Enterococcus_silix_COG_7199,accessory,1
g__Enterococcus_silix_COG_17912,accessory,1
g__Enterococcus_silix_COG_17926,accessory,1
g__Enterococcus_silix_COG_17929,accessory,1
g__Enterococcus_silix_COG_17919,accessory,1
g__Enterococcus_silix_COG_7200,accessory,1
g__Enterococcus_silix_COG_17907,accessory,1
g__Enterococcus_silix_COG_17916,accessory,1
g__Enterococcus_silix_COG_17924,accessory,1
g__Enterococcus_silix_COG_17918,accessory,1
g__Enterococcus_silix_COG_17927,accessory,1
g__Enterococcus_silix_COG_17923,accessory,1
g__Enterococcus_silix_COG_17911,accessory,1
g__Enterococcus_silix_COG_17910,accessory,1
g__Enterococcus_silix_COG_17930,accessory,1
g__Enterococcus_silix_COG_12324,accessory,1
g__Enterococcus_silix_COG_19381,accessory,1
g__Enterococcus_silix_COG_19379,accessory,1
g__Enterococcus_silix_COG_19380,accessory,1
g__Enterococcus_silix_COG_19383,accessory,1
g__Enterococcus_silix_COG_19378,accessory,1
g__Enterococcus_silix_COG_19382,accessory,1
g__Enterococcus_silix_COG_12328,accessory,1
g__Enterococcus_silix_COG_12322,accessory,1
g__Enterococcus_silix_COG_12340,accessory,1
g__Enterococcus_silix_COG_12336,accessory,1
g__Enterococcus_silix_COG_17904,accessory,1
g__Enterococcus_silix_COG_12321,accessory,1
g__Enterococcus_silix_COG_12320,accessory,1
g__Enterococcus_silix_COG_12327,accessory,1
g__Enterococcus_silix_COG_12325,accessory,1
g__Enterococcus_silix_COG_12331,accessory,1
g__Enterococcus_silix_COG_12329,accessory,1
g__Enterococcus_silix_COG_12323,accessory,1
g__Enterococcus_silix_COG_12335,accessory,1
g__Enterococcus_silix_COG_17915,accessory,1
g__Enterococcus_silix_COG_17925,accessory,1
g__Enterococcus_silix_COG_17914,accessory,1
g__Enterococcus_silix_COG_17913,accessory,1
g__Enterococcus_silix_COG_13734,accessory,1
g__Enterococcus_silix_COG_23176,accessory,1
g__Enterococcus_silix_COG_23178,accessory,1
g__Enterococcus_silix_COG_23175,accessory,1
g__Enterococcus_silix_COG_23177,accessory,1
g__Enterococcus_silix_COG_23172,accessory,1
g__Enterococcus_silix_COG_23179,accessory,1
g__Enterococcus_silix_COG_23173,accessory,1
g__Enterococcus_silix_COG_23170,accessory,1
g__Enterococcus_silix_COG_13752,accessory,1
g__Enterococcus_silix_COG_13741,accessory,1
g__Enterococcus_silix_COG_23171,accessory,1
g__Enterococcus_silix_COG_13751,accessory,1
g__Enterococcus_silix_COG_13749,accessory,1
g__Enterococcus_silix_COG_13736,accessory,1
g__Enterococcus_silix_COG_13733,accessory,1
g__Enterococcus_silix_COG_6526,accessory,1
g__Enterococcus_silix_COG_15865,accessory,1
g__Enterococcus_silix_COG_15860,accessory,1
g__Enterococcus_silix_COG_15864,accessory,1
g__Enterococcus_silix_COG_15863,accessory,1
g__Enterococcus_silix_COG_23169,accessory,1
g__Enterococcus_silix_COG_23174,accessory,1
g__Enterococcus_silix_COG_17908,accessory,1
g__Enterococcus_silix_COG_12521,accessory,1
g__Enterococcus_silix_COG_12522,accessory,1
g__Enterococcus_silix_COG_12514,accessory,1
g__Enterococcus_silix_COG_4590,accessory,1
g__Enterococcus_silix_COG_12523,accessory,1
g__Enterococcus_silix_COG_12512,accessory,1
g__Enterococcus_silix_COG_12516,accessory,1
g__Enterococcus_silix_COG_4589,accessory,1
g__Enterococcus_silix_COG_12517,accessory,1
g__Enterococcus_silix_COG_12515,accessory,1
g__Enterococcus_silix_COG_12248,accessory,1
g__Enterococcus_silix_COG_12268,accessory,1
g__Enterococcus_silix_COG_12253,accessory,1
g__Enterococcus_silix_COG_12246,accessory,1
g__Enterococcus_silix_COG_12270,accessory,1
g__Enterococcus_silix_COG_12243,accessory,1
g__Enterococcus_silix_COG_12244,accessory,1
g__Enterococcus_silix_COG_12265,accessory,1
g__Enterococcus_silix_COG_12245,accessory,1
g__Enterococcus_silix_COG_12264,accessory,1
g__Enterococcus_silix_COG_12269,accessory,1
g__Enterococcus_silix_COG_19377,accessory,1
g__Enterococcus_silix_COG_20141,accessory,1
g__Enterococcus_silix_COG_13993,accessory,1
g__Enterococcus_silix_COG_20145,accessory,1
g__Enterococcus_silix_COG_11891,accessory,1
g__Enterococcus_silix_COG_11892,accessory,1
g__Enterococcus_silix_COG_11875,accessory,1
g__Enterococcus_silix_COG_11888,accessory,1
g__Enterococcus_silix_COG_11880,accessory,1
g__Enterococcus_silix_COG_11876,accessory,1
g__Enterococcus_silix_COG_11872,accessory,1
g__Enterococcus_silix_COG_11885,accessory,1
g__Enterococcus_silix_COG_11873,accessory,1
g__Enterococcus_silix_COG_11871,accessory,1
g__Enterococcus_silix_COG_11878,accessory,1
g__Enterococcus_silix_COG_11884,accessory,1
g__Enterococcus_silix_COG_11889,accessory,1
g__Enterococcus_silix_COG_11881,accessory,1
g__Enterococcus_silix_COG_11894,accessory,1
g__Enterococcus_silix_COG_11877,accessory,1
g__Enterococcus_silix_COG_11887,accessory,1
g__Enterococcus_silix_COG_23010,accessory,1
g__Enterococcus_silix_COG_23012,accessory,1
g__Enterococcus_silix_COG_23009,accessory,1
g__Enterococcus_silix_COG_23011,accessory,1
g__Enterococcus_silix_COG_11879,accessory,1
g__Enterococcus_silix_COG_11895,accessory,1
g__Enterococcus_silix_COG_11890,accessory,1
g__Enterococcus_silix_COG_14001,accessory,1
g__Enterococcus_silix_COG_14008,accessory,1
g__Enterococcus_silix_COG_14018,accessory,1
g__Enterococcus_silix_COG_14032,accessory,1
g__Enterococcus_silix_COG_13990,accessory,1
g__Enterococcus_silix_COG_14043,accessory,1
g__Enterococcus_silix_COG_14029,accessory,1
g__Enterococcus_silix_COG_14031,accessory,1
g__Enterococcus_silix_COG_14034,accessory,1
g__Enterococcus_silix_COG_14009,accessory,1
g__Enterococcus_silix_COG_13994,accessory,1
g__Enterococcus_silix_COG_14033,accessory,1
g__Enterococcus_silix_COG_14022,accessory,1
g__Enterococcus_silix_COG_14030,accessory,1
g__Enterococcus_silix_COG_14041,accessory,1
g__Enterococcus_silix_COG_14027,accessory,1
g__Enterococcus_silix_COG_14016,accessory,1
g__Enterococcus_silix_COG_13991,accessory,1
g__Enterococcus_silix_COG_14003,accessory,1
g__Enterococcus_silix_COG_14019,accessory,1
g__Enterococcus_silix_COG_14037,accessory,1
g__Enterococcus_silix_COG_13726,accessory,1
g__Enterococcus_silix_COG_13731,accessory,1
g__Enterococcus_silix_COG_13727,accessory,1
g__Enterococcus_silix_COG_15940,accessory,1
g__Enterococcus_silix_COG_15937,accessory,1
g__Enterococcus_silix_COG_15946,accessory,1
g__Enterococcus_silix_COG_15939,accessory,1
g__Enterococcus_silix_COG_15941,accessory,1
g__Enterococcus_silix_COG_15944,accessory,1
g__Enterococcus_silix_COG_15935,accessory,1
g__Enterococcus_silix_COG_15938,accessory,1
g__Enterococcus_silix_COG_15945,accessory,1
g__Enterococcus_silix_COG_15936,accessory,1
g__Enterococcus_silix_COG_20144,accessory,1
g__Enterococcus_silix_COG_12900,accessory,1
g__Enterococcus_silix_COG_20151,accessory,1
g__Enterococcus_silix_COG_20142,accessory,1
g__Enterococcus_silix_COG_20148,accessory,1
g__Enterococcus_silix_COG_20153,accessory,1
g__Enterococcus_silix_COG_20143,accessory,1
g__Enterococcus_silix_COG_20146,accessory,1
g__Enterococcus_silix_COG_20150,accessory,1
g__Enterococcus_silix_COG_7653,accessory,1
g__Enterococcus_silix_COG_20147,accessory,1
g__Enterococcus_silix_COG_15942,accessory,1
g__Enterococcus_silix_COG_12908,accessory,1
g__Enterococcus_silix_COG_13729,accessory,1
g__Enterococcus_silix_COG_16518,accessory,1
g__Enterococcus_silix_COG_13728,accessory,1
g__Enterococcus_silix_COG_16517,accessory,1
g__Enterococcus_silix_COG_16507,accessory,1
g__Enterococcus_silix_COG_16521,accessory,1
g__Enterococcus_silix_COG_16524,accessory,1
g__Enterococcus_silix_COG_16497,accessory,1
g__Enterococcus_silix_COG_16499,accessory,1
g__Enterococcus_silix_COG_16520,accessory,1
g__Enterococcus_silix_COG_16508,accessory,1
g__Enterococcus_silix_COG_16498,accessory,1
g__Enterococcus_silix_COG_12913,accessory,1
g__Enterococcus_silix_COG_16513,accessory,1
g__Enterococcus_silix_COG_16515,accessory,1
g__Enterococcus_silix_COG_16516,accessory,1
g__Enterococcus_silix_COG_16526,accessory,1
g__Enterococcus_silix_COG_16514,accessory,1
g__Enterococcus_silix_COG_16500,accessory,1
g__Enterococcus_silix_COG_12914,accessory,1
g__Enterococcus_silix_COG_12907,accessory,1
g__Enterococcus_silix_COG_12902,accessory,1
g__Enterococcus_silix_COG_22569,accessory,1
g__Enterococcus_silix_COG_22545,accessory,1
g__Enterococcus_silix_COG_21829,accessory,1
g__Enterococcus_silix_COG_11623,accessory,1
g__Enterococcus_silix_COG_11594,accessory,1
g__Enterococcus_silix_COG_11626,accessory,1
g__Enterococcus_silix_COG_11599,accessory,1
g__Enterococcus_silix_COG_11610,accessory,1
g__Enterococcus_silix_COG_11593,accessory,1
g__Enterococcus_silix_COG_11640,accessory,1
g__Enterococcus_silix_COG_11597,accessory,1
g__Enterococcus_silix_COG_11607,accessory,1
g__Enterococcus_silix_COG_11614,accessory,1
g__Enterococcus_silix_COG_11642,accessory,1
g__Enterococcus_silix_COG_11637,accessory,1
g__Enterococcus_silix_COG_11611,accessory,1
g__Enterococcus_silix_COG_11600,accessory,1
g__Enterococcus_silix_COG_11596,accessory,1
g__Enterococcus_silix_COG_11584,accessory,1
g__Enterococcus_silix_COG_11589,accessory,1
g__Enterococcus_silix_COG_3715,accessory,1
g__Enterococcus_silix_COG_11641,accessory,1
g__Enterococcus_silix_COG_11598,accessory,1
g__Enterococcus_silix_COG_11595,accessory,1
g__Enterococcus_silix_COG_11613,accessory,1
g__Enterococcus_silix_COG_11622,accessory,1
g__Enterococcus_silix_COG_11638,accessory,1
g__Enterococcus_silix_COG_11620,accessory,1
g__Enterococcus_silix_COG_11624,accessory,1
g__Enterococcus_silix_COG_11617,accessory,1
g__Enterococcus_silix_COG_11615,accessory,1
g__Enterococcus_silix_COG_11633,accessory,1
g__Enterococcus_silix_COG_11606,accessory,1
g__Enterococcus_silix_COG_11621,accessory,1
g__Enterococcus_silix_COG_11625,accessory,1
g__Enterococcus_silix_COG_11585,accessory,1
g__Enterococcus_silix_COG_11632,accessory,1
g__Enterococcus_silix_COG_11634,accessory,1
g__Enterococcus_silix_COG_11619,accessory,1
g__Enterococcus_silix_COG_11608,accessory,1
g__Enterococcus_silix_COG_3725,accessory,1
g__Enterococcus_silix_COG_11631,accessory,1
g__Enterococcus_silix_COG_11582,accessory,1
g__Enterococcus_silix_COG_11609,accessory,1
g__Enterococcus_silix_COG_11616,accessory,1
g__Enterococcus_silix_COG_11580,accessory,1
g__Enterococcus_silix_COG_11601,accessory,1
g__Enterococcus_silix_COG_11636,accessory,1
g__Enterococcus_silix_COG_11583,accessory,1
g__Enterococcus_silix_COG_11591,accessory,1
g__Enterococcus_silix_COG_11612,accessory,1
g__Enterococcus_silix_COG_22564,accessory,1
g__Enterococcus_silix_COG_11618,accessory,1
g__Enterococcus_silix_COG_11008,accessory,1
g__Enterococcus_silix_COG_11014,accessory,1
g__Enterococcus_silix_COG_10988,accessory,1
g__Enterococcus_silix_COG_11009,accessory,1
g__Enterococcus_silix_COG_10995,accessory,1
g__Enterococcus_silix_COG_10972,accessory,1
g__Enterococcus_silix_COG_10984,accessory,1
g__Enterococcus_silix_COG_10977,accessory,1
g__Enterococcus_silix_COG_11007,accessory,1
g__Enterococcus_silix_COG_10979,accessory,1
g__Enterococcus_silix_COG_10985,accessory,1
g__Enterococcus_silix_COG_10997,accessory,1
g__Enterococcus_silix_COG_10976,accessory,1
g__Enterococcus_silix_COG_11000,accessory,1
g__Enterococcus_silix_COG_10973,accessory,1
g__Enterococcus_silix_COG_10989,accessory,1
g__Enterococcus_silix_COG_10978,accessory,1
g__Enterococcus_silix_COG_11025,accessory,1
g__Enterococcus_silix_COG_11002,accessory,1
g__Enterococcus_silix_COG_10994,accessory,1
g__Enterococcus_silix_COG_10967,accessory,1
g__Enterococcus_silix_COG_10971,accessory,1
g__Enterococcus_silix_COG_11019,accessory,1
g__Enterococcus_silix_COG_11001,accessory,1
g__Enterococcus_silix_COG_16936,accessory,1
g__Enterococcus_silix_COG_11586,accessory,1
g__Enterococcus_silix_COG_15401,accessory,1
g__Enterococcus_silix_COG_15407,accessory,1
g__Enterococcus_silix_COG_16948,accessory,1
g__Enterococcus_silix_COG_16953,accessory,1
g__Enterococcus_silix_COG_16947,accessory,1
g__Enterococcus_silix_COG_16944,accessory,1
g__Enterococcus_silix_COG_16942,accessory,1
g__Enterococcus_silix_COG_16955,accessory,1
g__Enterococcus_silix_COG_16943,accessory,1
g__Enterococcus_silix_COG_10987,accessory,1
g__Enterococcus_silix_COG_16945,accessory,1
g__Enterococcus_silix_COG_16950,accessory,1
g__Enterococcus_silix_COG_16937,accessory,1
g__Enterococcus_silix_COG_16951,accessory,1
g__Enterococcus_silix_COG_16935,accessory,1
g__Enterococcus_silix_COG_16941,accessory,1
g__Enterococcus_silix_COG_16949,accessory,1
g__Enterococcus_silix_COG_16938,accessory,1
g__Enterococcus_silix_COG_16940,accessory,1
g__Enterococcus_silix_COG_11639,accessory,1
g__Enterococcus_silix_COG_11635,accessory,1
g__Enterococcus_silix_COG_11588,accessory,1
g__Enterococcus_silix_COG_11587,accessory,1
g__Enterococcus_silix_COG_21843,accessory,1
g__Enterococcus_silix_COG_5403,accessory,1
g__Enterococcus_silix_COG_13637,accessory,1
g__Enterococcus_silix_COG_5407,accessory,1
g__Enterococcus_silix_COG_13639,accessory,1
g__Enterococcus_silix_COG_13640,accessory,1
g__Enterococcus_silix_COG_5405,accessory,1
g__Enterococcus_silix_COG_13642,accessory,1
g__Enterococcus_silix_COG_13646,accessory,1
g__Enterococcus_silix_COG_13648,accessory,1
g__Enterococcus_silix_COG_13644,accessory,1
g__Enterococcus_silix_COG_13636,accessory,1
g__Enterococcus_silix_COG_13638,accessory,1
g__Enterococcus_silix_COG_5406,accessory,1
g__Enterococcus_silix_COG_13645,accessory,1
g__Enterococcus_silix_COG_5404,accessory,1
g__Enterococcus_silix_COG_13643,accessory,1
g__Enterococcus_silix_COG_17745,accessory,1
g__Enterococcus_silix_COG_17746,accessory,1
g__Enterococcus_silix_COG_7139,accessory,1
g__Enterococcus_silix_COG_17770,accessory,1
g__Enterococcus_silix_COG_21827,accessory,1
g__Enterococcus_silix_COG_21832,accessory,1
g__Enterococcus_silix_COG_21841,accessory,1
g__Enterococcus_silix_COG_21819,accessory,1
g__Enterococcus_silix_COG_21830,accessory,1
g__Enterococcus_silix_COG_21840,accessory,1
g__Enterococcus_silix_COG_21831,accessory,1
g__Enterococcus_silix_COG_21844,accessory,1
g__Enterococcus_silix_COG_21820,accessory,1
g__Enterococcus_silix_COG_21834,accessory,1
g__Enterococcus_silix_COG_7812,accessory,1
g__Enterococcus_silix_COG_21833,accessory,1
g__Enterococcus_silix_COG_21818,accessory,1
g__Enterococcus_silix_COG_21839,accessory,1
g__Enterococcus_silix_COG_21824,accessory,1
g__Enterococcus_silix_COG_21836,accessory,1
g__Enterococcus_silix_COG_21828,accessory,1
g__Enterococcus_silix_COG_7814,accessory,1
g__Enterococcus_silix_COG_21835,accessory,1
g__Enterococcus_silix_COG_21823,accessory,1
g__Enterococcus_silix_COG_21837,accessory,1
g__Enterococcus_silix_COG_21825,accessory,1
g__Enterococcus_silix_COG_21838,accessory,1
g__Enterococcus_silix_COG_21842,accessory,1
g__Enterococcus_silix_COG_17738,accessory,1
g__Enterococcus_silix_COG_17761,accessory,1
g__Enterococcus_silix_COG_17744,accessory,1
g__Enterococcus_silix_COG_22275,accessory,1
g__Enterococcus_silix_COG_17758,accessory,1
g__Enterococcus_silix_COG_17769,accessory,1
g__Enterococcus_silix_COG_17751,accessory,1
g__Enterococcus_silix_COG_17756,accessory,1
g__Enterococcus_silix_COG_17757,accessory,1
g__Enterococcus_silix_COG_22267,accessory,1
g__Enterococcus_silix_COG_22278,accessory,1
g__Enterococcus_silix_COG_22271,accessory,1
g__Enterococcus_silix_COG_22276,accessory,1
g__Enterococcus_silix_COG_22277,accessory,1
g__Enterococcus_silix_COG_17750,accessory,1
g__Enterococcus_silix_COG_22270,accessory,1
g__Enterococcus_silix_COG_22273,accessory,1
g__Enterococcus_silix_COG_22268,accessory,1
g__Enterococcus_silix_COG_22274,accessory,1
g__Enterococcus_silix_COG_22266,accessory,1
g__Enterococcus_silix_COG_22272,accessory,1
g__Enterococcus_silix_COG_22269,accessory,1
g__Enterococcus_silix_COG_13267,accessory,1
g__Enterococcus_silix_COG_13270,accessory,1
g__Enterococcus_silix_COG_17739,accessory,1
g__Enterococcus_silix_COG_17733,accessory,1
g__Enterococcus_silix_COG_17760,accessory,1
g__Enterococcus_silix_COG_17741,accessory,1
g__Enterococcus_silix_COG_17771,accessory,1
g__Enterococcus_silix_COG_17752,accessory,1
g__Enterococcus_silix_COG_17766,accessory,1
g__Enterococcus_silix_COG_17765,accessory,1
g__Enterococcus_silix_COG_17743,accessory,1
g__Enterococcus_silix_COG_17737,accessory,1
g__Enterococcus_silix_COG_17755,accessory,1
g__Enterococcus_silix_COG_17759,accessory,1
g__Enterococcus_silix_COG_17736,accessory,1
g__Enterococcus_silix_COG_17763,accessory,1
g__Enterococcus_silix_COG_17749,accessory,1
g__Enterococcus_silix_COG_17762,accessory,1
g__Enterococcus_silix_COG_17735,accessory,1
g__Enterococcus_silix_COG_17754,accessory,1
g__Enterococcus_silix_COG_17740,accessory,1
g__Enterococcus_silix_COG_17767,accessory,1
g__Enterococcus_silix_COG_17734,accessory,1
g__Enterococcus_silix_COG_17748,accessory,1
g__Enterococcus_silix_COG_17768,accessory,1
g__Enterococcus_silix_COG_17742,accessory,1
g__Enterococcus_silix_COG_11011,accessory,1
g__Enterococcus_silix_COG_11003,accessory,1
g__Enterococcus_silix_COG_10969,accessory,1
g__Enterococcus_silix_COG_15032,accessory,1
g__Enterococcus_silix_COG_19274,accessory,1
g__Enterococcus_silix_COG_7491,accessory,1
g__Enterococcus_silix_COG_19259,accessory,1
g__Enterococcus_silix_COG_19267,accessory,1
g__Enterococcus_silix_COG_19272,accessory,1
g__Enterococcus_silix_COG_19275,accessory,1
g__Enterococcus_silix_COG_19268,accessory,1
g__Enterococcus_silix_COG_19271,accessory,1
g__Enterococcus_silix_COG_21760,accessory,1
g__Enterococcus_silix_COG_21761,accessory,1
g__Enterococcus_silix_COG_21759,accessory,1
g__Enterococcus_silix_COG_15966,accessory,1
g__Enterococcus_silix_COG_15968,accessory,1
g__Enterococcus_silix_COG_15967,accessory,1
g__Enterococcus_silix_COG_18768,accessory,1
g__Enterococcus_silix_COG_18764,accessory,1
g__Enterococcus_silix_COG_7395,accessory,1
g__Enterococcus_silix_COG_18766,accessory,1
g__Enterococcus_silix_COG_18761,accessory,1
g__Enterococcus_silix_COG_18765,accessory,1
g__Enterococcus_silix_COG_18763,accessory,1
g__Enterococcus_silix_COG_19266,accessory,1
g__Enterococcus_silix_COG_19258,accessory,1
g__Enterococcus_silix_COG_19263,accessory,1
g__Enterococcus_silix_COG_15022,accessory,1
g__Enterococcus_silix_COG_15013,accessory,1
g__Enterococcus_silix_COG_15031,accessory,1
g__Enterococcus_silix_COG_15023,accessory,1
g__Enterococcus_silix_COG_6107,accessory,1
g__Enterococcus_silix_COG_15025,accessory,1
g__Enterococcus_silix_COG_15006,accessory,1
g__Enterococcus_silix_COG_15005,accessory,1
g__Enterococcus_silix_COG_15019,accessory,1
g__Enterococcus_silix_COG_15004,accessory,1
g__Enterococcus_silix_COG_15002,accessory,1
g__Enterococcus_silix_COG_19269,accessory,1
g__Enterococcus_silix_COG_15030,accessory,1
g__Enterococcus_silix_COG_15008,accessory,1
g__Enterococcus_silix_COG_15018,accessory,1
g__Enterococcus_silix_COG_12934,accessory,1
g__Enterococcus_silix_COG_22749,accessory,1
g__Enterococcus_silix_COG_19270,accessory,1
g__Enterococcus_silix_COG_19256,accessory,1
g__Enterococcus_silix_COG_19262,accessory,1
g__Enterococcus_silix_COG_19273,accessory,1
g__Enterococcus_silix_COG_18767,accessory,1
g__Enterococcus_silix_COG_18762,accessory,1
g__Enterococcus_silix_COG_18445,accessory,1
g__Enterococcus_silix_COG_7889,accessory,1
g__Enterococcus_silix_COG_19084,accessory,1
g__Enterococcus_silix_COG_7887,accessory,1
g__Enterococcus_silix_COG_22540,accessory,1
g__Enterococcus_silix_COG_7896,accessory,1
g__Enterococcus_silix_COG_7877,accessory,1
g__Enterococcus_silix_COG_22561,accessory,1
g__Enterococcus_silix_COG_22573,accessory,1
g__Enterococcus_silix_COG_22555,accessory,1
g__Enterococcus_silix_COG_22582,accessory,1
g__Enterococcus_silix_COG_22550,accessory,1
g__Enterococcus_silix_COG_19083,accessory,1
g__Enterococcus_silix_COG_7886,accessory,1
g__Enterococcus_silix_COG_22541,accessory,1
g__Enterococcus_silix_COG_22586,accessory,1
g__Enterococcus_silix_COG_22584,accessory,1
g__Enterococcus_silix_COG_22594,accessory,1
g__Enterococcus_silix_COG_7880,accessory,1
g__Enterococcus_silix_COG_22554,accessory,1
g__Enterococcus_silix_COG_22562,accessory,1
g__Enterococcus_silix_COG_13133,accessory,1
g__Enterococcus_silix_COG_19078,accessory,1
g__Enterococcus_silix_COG_19077,accessory,1
g__Enterococcus_silix_COG_18459,accessory,1
g__Enterococcus_silix_COG_18446,accessory,1
g__Enterococcus_silix_COG_18447,accessory,1
g__Enterococcus_silix_COG_7318,accessory,1
g__Enterococcus_silix_COG_18454,accessory,1
g__Enterococcus_silix_COG_18449,accessory,1
g__Enterococcus_silix_COG_18452,accessory,1
g__Enterococcus_silix_COG_18455,accessory,1
g__Enterococcus_silix_COG_18448,accessory,1
g__Enterococcus_silix_COG_18456,accessory,1
g__Enterococcus_silix_COG_18444,accessory,1
g__Enterococcus_silix_COG_18443,accessory,1
g__Enterococcus_silix_COG_19085,accessory,1
g__Enterococcus_silix_COG_18457,accessory,1
g__Enterococcus_silix_COG_18451,accessory,1
